idx,t_s,x_m,y_m,vel_mps,heading_x,heading_y,spreading,dose_alvo_kg_ha
1030,208.1597,55.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1031,208.3026,54.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1032,208.4454,53.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1033,208.5883,52.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1034,208.7312,51.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1035,208.8740,50.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1036,209.0169,49.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1037,209.1597,48.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1038,209.3026,47.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1039,209.4454,46.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1040,209.5883,45.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1041,209.7312,44.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1042,209.8740,43.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1043,210.0169,42.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1044,210.1597,41.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1045,210.3026,40.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1046,210.4454,39.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1047,210.5883,38.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1048,210.7312,37.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1049,210.8740,36.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1050,211.0169,35.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1051,211.1597,34.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1052,211.3026,33.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1053,211.4454,32.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1054,211.5883,31.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1055,211.7312,30.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1056,211.8740,29.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1057,212.0169,28.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1058,212.1597,27.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1059,212.3026,26.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1060,212.4454,25.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1061,212.5883,24.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1062,212.7312,23.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1063,212.8740,22.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1064,213.0169,21.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1065,213.1597,20.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1066,213.3026,19.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1067,213.4454,18.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1068,213.5883,17.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1069,213.7312,16.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1070,213.8740,15.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1071,214.0169,14.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1072,214.1597,13.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1073,214.3026,12.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1074,214.4454,11.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1075,214.5883,10.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1076,214.7312,9.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1077,214.8740,8.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1078,215.0169,7.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1079,215.1597,6.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1080,215.3026,5.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1081,215.4454,4.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1082,215.5883,3.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1083,215.7312,2.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1084,215.8740,1.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1085,216.0169,0.3262,-30.1866,7.0000,-1.000000,0.000000,1,60.000000
1086,216.0646,-0.0079,-30.1810,7.0000,-0.999442,0.033415,0,0.000000
1087,216.1124,-0.3417,-30.1643,7.0000,-0.997767,0.066793,0,0.000000
1088,216.1601,-0.6748,-30.1364,7.0000,-0.994978,0.100096,0,0.000000
1089,216.2079,-1.0067,-30.0974,7.0000,-0.991077,0.133287,0,0.000000
1090,216.2556,-1.3371,-30.0473,7.0000,-0.986070,0.166329,0,0.000000
1091,216.3033,-1.6657,-29.9862,7.0000,-0.979962,0.199186,0,0.000000
1092,216.3511,-1.9920,-29.9142,7.0000,-0.972759,0.231820,0,0.000000
1093,216.3988,-2.3158,-29.8313,7.0000,-0.964469,0.264195,0,0.000000
1094,216.4466,-2.6366,-29.7377,7.0000,-0.955102,0.296276,0,0.000000
1095,216.4943,-2.9540,-29.6333,7.0000,-0.944669,0.328025,0,0.000000
1096,216.5421,-3.2679,-29.5184,7.0000,-0.933181,0.359408,0,0.000000
1097,216.5899,-3.5777,-29.3931,6.9815,-0.920650,0.390389,0,0.000000
1098,216.6380,-3.8831,-29.2575,6.9487,-0.907091,0.420935,0,0.000000
1099,216.6864,-4.1839,-29.1118,6.9140,-0.892519,0.451010,0,0.000000
1100,216.7350,-4.4796,-28.9561,6.8774,-0.876950,0.480582,0,0.000000
1101,216.7838,-4.7700,-28.7906,6.8388,-0.860402,0.509617,0,0.000000
1102,216.8330,-5.0546,-28.6156,6.7984,-0.842892,0.538082,0,0.000000
1103,216.8825,-5.3333,-28.4310,6.7562,-0.824442,0.565947,0,0.000000
1104,216.9323,-5.6056,-28.2373,6.7122,-0.805070,0.593180,0,0.000000
1105,216.9824,-5.8713,-28.0346,6.6665,-0.784799,0.619750,0,0.000000
1106,217.0329,-6.1301,-27.8232,6.6191,-0.763652,0.645628,0,0.000000
1107,217.0838,-6.3816,-27.6031,6.5700,-0.741652,0.670785,0,0.000000
1108,217.1350,-6.6257,-27.3749,6.5194,-0.718824,0.695192,0,0.000000
1109,217.1867,-6.8620,-27.1386,6.4672,-0.695192,0.718824,0,0.000000
1110,217.2388,-7.0903,-26.8945,6.4135,-0.670785,0.741652,0,0.000000
1111,217.2914,-7.3103,-26.6429,6.3584,-0.645628,0.763652,0,0.000000
1112,217.3444,-7.5218,-26.3841,6.3019,-0.619750,0.784799,0,0.000000
1113,217.3979,-7.7245,-26.1184,6.2441,-0.593180,0.805070,0,0.000000
1114,217.4520,-7.9182,-25.8461,6.1850,-0.565947,0.824442,0,0.000000
1115,217.5065,-8.1027,-25.5675,6.1247,-0.538082,0.842892,0,0.000000
1116,217.5616,-8.2778,-25.2828,6.0632,-0.509617,0.860402,0,0.000000
1117,217.6173,-8.4433,-24.9924,6.0006,-0.480582,0.876950,0,0.000000
1118,217.6736,-8.5990,-24.6967,5.9370,-0.451010,0.892519,0,0.000000
1119,217.7306,-8.7447,-24.3960,5.8724,-0.420935,0.907091,0,0.000000
1120,217.7881,-8.8803,-24.0905,5.8069,-0.390389,0.920650,0,0.000000
1121,217.8463,-9.0056,-23.7807,5.7406,-0.359408,0.933181,0,0.000000
1122,217.9052,-9.1205,-23.4669,5.6735,-0.328025,0.944669,0,0.000000
1123,217.9649,-9.2248,-23.1494,5.6056,-0.296276,0.955102,0,0.000000
1124,218.0252,-9.3185,-22.8286,5.5371,-0.264195,0.964469,0,0.000000
1125,218.0863,-9.4014,-22.5048,5.4681,-0.231820,0.972759,0,0.000000
1126,218.1482,-9.4734,-22.1785,5.3985,-0.199186,0.979962,0,0.000000
1127,218.2110,-9.5345,-21.8499,5.3285,-0.166329,0.986070,0,0.000000
1128,218.2745,-9.5846,-21.5195,5.2581,-0.133287,0.991077,0,0.000000
1129,218.3390,-9.6236,-21.1876,5.1874,-0.100096,0.994978,0,0.000000
1130,218.4043,-9.6515,-20.8546,5.1164,-0.066793,0.997767,0,0.000000
1131,218.4705,-9.6682,-20.5208,5.0453,-0.033415,0.999442,0,0.000000
1132,218.5377,-9.6738,-20.1866,4.9741,-0.000000,1.000000,0,0.000000
1133,218.6059,-9.6682,-19.8525,4.9029,0.033415,0.999442,0,0.000000
1134,218.6750,-9.6515,-19.5187,4.8317,0.066793,0.997767,0,0.000000
1135,218.7452,-9.6236,-19.1857,4.7606,0.100096,0.994978,0,0.000000
1136,218.8165,-9.5846,-18.8538,4.6897,0.133287,0.991077,0,0.000000
1137,218.8889,-9.5345,-18.5233,4.6191,0.166329,0.986070,0,0.000000
1138,218.9623,-9.4734,-18.1948,4.5488,0.199186,0.979962,0,0.000000
1139,219.0370,-9.4014,-17.8684,4.4789,0.231820,0.972759,0,0.000000
1140,219.1127,-9.3185,-17.5447,4.4095,0.264195,0.964469,0,0.000000
1141,219.1897,-9.2248,-17.2239,4.3406,0.296276,0.955102,0,0.000000
1142,219.2680,-9.1205,-16.9064,4.2723,0.328025,0.944669,0,0.000000
1143,219.3475,-9.0056,-16.5926,4.2047,0.359408,0.933181,0,0.000000
1144,219.4282,-8.8803,-16.2827,4.1378,0.390389,0.920650,0,0.000000
1145,219.5103,-8.7447,-15.9773,4.0717,0.420935,0.907091,0,0.000000
1146,219.5937,-8.5990,-15.6765,4.0065,0.451010,0.892519,0,0.000000
1147,219.6785,-8.4433,-15.3808,3.9423,0.480582,0.876950,0,0.000000
1148,219.7647,-8.2778,-15.0905,3.8790,0.509617,0.860402,0,0.000000
1149,219.8522,-8.1027,-14.8058,3.8168,0.538082,0.842892,0,0.000000
1150,219.9412,-7.9182,-14.5272,3.7558,0.565947,0.824442,0,0.000000
1151,220.0316,-7.7245,-14.2548,3.6959,0.593180,0.805070,0,0.000000
1152,220.1235,-7.5218,-13.9891,3.6374,0.619750,0.784799,0,0.000000
1153,220.2169,-7.3103,-13.7304,3.5801,0.645628,0.763652,0,0.000000
1154,220.3117,-7.0903,-13.4788,3.5242,0.670785,0.741652,0,0.000000
1155,220.4080,-6.8620,-13.2347,3.4698,0.695192,0.718824,0,0.000000
1156,220.5058,-6.6257,-12.9984,3.4168,0.718824,0.695192,0,0.000000
1157,220.6051,-6.3816,-12.7701,3.3654,0.741652,0.670785,0,0.000000
1158,220.7059,-6.1301,-12.5501,3.3156,0.763652,0.645628,0,0.000000
1159,220.8082,-5.8713,-12.3386,3.2675,0.784799,0.619750,0,0.000000
1160,220.9120,-5.6056,-12.1359,3.2211,0.805070,0.593180,0,0.000000
1161,221.0172,-5.3333,-11.9422,3.1765,0.824442,0.565947,0,0.000000
1162,221.1238,-5.0546,-11.7577,3.1337,0.842892,0.538082,0,0.000000
1163,221.2319,-4.7700,-11.5826,3.0928,0.860402,0.509617,0,0.000000
1164,221.3414,-4.4796,-11.4171,3.0538,0.876950,0.480582,0,0.000000
1165,221.4521,-4.1839,-11.2614,3.0168,0.892519,0.451010,0,0.000000
1166,221.5642,-3.8831,-11.1157,2.9818,0.907091,0.420935,0,0.000000
1167,221.6776,-3.5777,-10.9801,2.9489,0.920650,0.390389,0,0.000000
1168,221.7921,-3.2679,-10.8548,2.9180,0.933181,0.359408,0,0.000000
1169,221.9078,-2.9540,-10.7399,2.8894,0.944669,0.328025,0,0.000000
1170,222.0245,-2.6366,-10.6356,2.8629,0.955102,0.296276,0,0.000000
1171,222.1422,-2.3158,-10.5419,2.8387,0.964469,0.264195,0,0.000000
1172,222.2609,-1.9920,-10.4590,2.8167,0.972759,0.231820,0,0.000000
1173,222.3804,-1.6657,-10.3870,2.7971,0.979962,0.199186,0,0.000000
1174,222.5006,-1.3371,-10.3259,2.7798,0.986070,0.166329,0,0.000000
1175,222.6215,-1.0067,-10.2759,2.7649,0.991077,0.133287,0,0.000000
1176,222.7429,-0.6748,-10.2369,2.7524,0.994978,0.100096,0,0.000000
1177,222.8648,-0.3417,-10.2090,2.7423,0.997767,0.066793,0,0.000000
1178,222.9870,-0.0079,-10.1922,2.7348,0.999442,0.033415,0,0.000000
1179,223.1094,0.3262,-10.1866,2.7297,1.000000,0.000000,0,60.000000
1180,223.4752,0.0000,-10.1866,2.7343,1.000000,0.000000,1,60.000000
1181,223.8428,1.0000,-10.1866,2.7201,1.000000,0.000000,1,60.000000
1182,224.2124,2.0000,-10.1866,2.7054,1.000000,0.000000,1,60.000000
1183,224.5842,3.0000,-10.1866,2.6901,1.000000,0.000000,1,60.000000
1184,224.9581,4.0000,-10.1866,2.6742,1.000000,0.000000,1,60.000000
1185,225.3343,5.0000,-10.1866,2.6578,1.000000,0.000000,1,60.000000
1186,225.7130,6.0000,-10.1866,2.6409,1.000000,0.000000,1,60.000000
1187,226.0942,7.0000,-10.1866,2.6234,1.000000,0.000000,1,60.000000
1188,226.4780,8.0000,-10.1866,2.6053,1.000000,0.000000,1,60.000000
1189,226.8646,9.0000,-10.1866,2.5866,1.000000,0.000000,1,60.000000
1190,227.2541,10.0000,-10.1866,2.5674,1.000000,0.000000,1,60.000000
1191,227.6466,11.0000,-10.1866,2.5477,1.000000,0.000000,1,60.000000
1192,228.0423,12.0000,-10.1866,2.5273,1.000000,0.000000,1,60.000000
1193,228.4413,13.0000,-10.1866,2.5065,1.000000,0.000000,1,60.000000
1194,228.8437,14.0000,-10.1866,2.4851,1.000000,0.000000,1,60.000000
1195,229.2497,15.0000,-10.1866,2.4632,1.000000,0.000000,1,60.000000
1196,229.6594,16.0000,-10.1866,2.4408,1.000000,0.000000,1,60.000000
1197,230.0730,17.0000,-10.1866,2.4179,1.000000,0.000000,1,60.000000
1198,230.4906,18.0000,-10.1866,2.3945,1.000000,0.000000,1,60.000000
1199,230.9124,19.0000,-10.1866,2.3707,1.000000,0.000000,1,60.000000
1200,231.3386,20.0000,-10.1866,2.3464,1.000000,0.000000,1,60.000000
1201,231.7693,21.0000,-10.1866,2.3217,1.000000,0.000000,1,60.000000
1202,232.2047,22.0000,-10.1866,2.2967,1.000000,0.000000,1,60.000000
1203,232.6450,23.0000,-10.1866,2.2713,1.000000,0.000000,1,60.000000
1204,233.0903,24.0000,-10.1866,2.2455,1.000000,0.000000,1,60.000000
1205,233.5409,25.0000,-10.1866,2.2195,1.000000,0.000000,1,60.000000
1206,233.9968,26.0000,-10.1866,2.1933,1.000000,0.000000,1,60.000000
1207,234.4583,27.0000,-10.1866,2.1668,1.000000,0.000000,1,60.000000
1208,234.9256,28.0000,-10.1866,2.1401,1.000000,0.000000,1,60.000000
1209,235.3988,29.0000,-10.1866,2.1134,1.000000,0.000000,1,60.000000
1210,235.8780,30.0000,-10.1866,2.0865,1.000000,0.000000,1,60.000000
1211,236.3636,31.0000,-10.1866,2.0596,1.000000,0.000000,1,60.000000
1212,236.8555,32.0000,-10.1866,2.0327,1.000000,0.000000,1,60.000000
1213,237.3541,33.0000,-10.1866,2.0059,1.000000,0.000000,1,60.000000
1214,237.8593,34.0000,-10.1866,1.9792,1.000000,0.000000,1,60.000000
1215,238.3714,35.0000,-10.1866,1.9527,1.000000,0.000000,1,60.000000
1216,238.8906,36.0000,-10.1866,1.9264,1.000000,0.000000,1,60.000000
1217,239.4168,37.0000,-10.1866,1.9003,1.000000,0.000000,1,60.000000
1218,239.9502,38.0000,-10.1866,1.8747,1.000000,0.000000,1,60.000000
1219,240.4909,39.0000,-10.1866,1.8495,1.000000,0.000000,1,60.000000
1220,241.0389,40.0000,-10.1866,1.8247,1.000000,0.000000,1,60.000000
1221,241.5943,41.0000,-10.1866,1.8005,1.000000,0.000000,1,60.000000
1222,242.1571,42.0000,-10.1866,1.7769,1.000000,0.000000,1,60.000000
1223,242.7272,43.0000,-10.1866,1.7540,1.000000,0.000000,1,60.000000
1224,243.3047,44.0000,-10.1866,1.7318,1.000000,0.000000,1,60.000000
1225,243.8893,45.0000,-10.1866,1.7105,1.000000,0.000000,1,60.000000
1226,244.4810,46.0000,-10.1866,1.6900,1.000000,0.000000,1,60.000000
1227,245.0796,47.0000,-10.1866,1.6705,1.000000,0.000000,1,60.000000
1228,245.6850,48.0000,-10.1866,1.6520,1.000000,0.000000,1,60.000000
1229,246.2967,49.0000,-10.1866,1.6346,1.000000,0.000000,1,60.000000
1230,246.9146,50.0000,-10.1866,1.6184,1.000000,0.000000,1,60.000000
1231,247.5383,51.0000,-10.1866,1.6034,1.000000,0.000000,1,60.000000
1232,248.1673,52.0000,-10.1866,1.5898,1.000000,0.000000,1,60.000000
1233,248.8012,53.0000,-10.1866,1.5774,1.000000,0.000000,1,60.000000
1234,249.4396,54.0000,-10.1866,1.5665,1.000000,0.000000,1,60.000000
1235,250.0818,55.0000,-10.1866,1.5571,1.000000,0.000000,1,60.000000
1236,250.7272,56.0000,-10.1866,1.5493,1.000000,0.000000,1,60.000000
1237,251.3753,57.0000,-10.1866,1.5431,1.000000,0.000000,1,60.000000
1238,252.0253,58.0000,-10.1866,1.5385,1.000000,0.000000,1,60.000000
1239,252.6764,59.0000,-10.1866,1.5357,1.000000,0.000000,1,60.000000
1240,253.3281,60.0000,-10.1866,1.5346,1.000000,0.000000,1,60.000000
1241,253.9794,61.0000,-10.1866,1.5354,1.000000,0.000000,1,60.000000
1242,254.6296,62.0000,-10.1866,1.5380,1.000000,0.000000,1,60.000000
1243,255.2779,63.0000,-10.1866,1.5425,1.000000,0.000000,1,60.000000
1244,255.9234,64.0000,-10.1866,1.5490,1.000000,0.000000,1,60.000000
1245,256.5655,65.0000,-10.1866,1.5574,1.000000,0.000000,1,60.000000
1246,257.2033,66.0000,-10.1866,1.5679,1.000000,0.000000,1,60.000000
1247,257.8361,67.0000,-10.1866,1.5804,1.000000,0.000000,1,60.000000
1248,258.4631,68.0000,-10.1866,1.5949,1.000000,0.000000,1,60.000000
1249,259.0837,69.0000,-10.1866,1.6115,1.000000,0.000000,1,60.000000
1250,259.6971,70.0000,-10.1866,1.6301,1.000000,0.000000,1,60.000000
1251,260.3029,71.0000,-10.1866,1.6508,1.000000,0.000000,1,60.000000
1252,260.9004,72.0000,-10.1866,1.6736,1.000000,0.000000,1,60.000000
1253,261.4891,73.0000,-10.1866,1.6985,1.000000,0.000000,1,60.000000
1254,262.0687,74.0000,-10.1866,1.7254,1.000000,0.000000,1,60.000000
1255,262.6387,75.0000,-10.1866,1.7544,1.000000,0.000000,1,60.000000
1256,263.1988,76.0000,-10.1866,1.7854,1.000000,0.000000,1,60.000000
1257,263.7487,77.0000,-10.1866,1.8184,1.000000,0.000000,1,60.000000
1258,264.2883,78.0000,-10.1866,1.8533,1.000000,0.000000,1,60.000000
1259,264.8174,79.0000,-10.1866,1.8902,1.000000,0.000000,1,60.000000
1260,265.3358,80.0000,-10.1866,1.9289,1.000000,0.000000,1,60.000000
1261,265.8435,81.0000,-10.1866,1.9695,1.000000,0.000000,1,60.000000
1262,266.3406,82.0000,-10.1866,2.0119,1.000000,0.000000,1,60.000000
1263,266.8270,83.0000,-10.1866,2.0559,1.000000,0.000000,1,60.000000
1264,267.3028,84.0000,-10.1866,2.1017,1.000000,0.000000,1,60.000000
1265,267.7681,85.0000,-10.1866,2.1490,1.000000,0.000000,1,60.000000
1266,268.2231,86.0000,-10.1866,2.1978,1.000000,0.000000,1,60.000000
1267,268.6679,87.0000,-10.1866,2.2481,1.000000,0.000000,1,60.000000
1268,269.1028,88.0000,-10.1866,2.2997,1.000000,0.000000,1,60.000000
1269,269.5278,89.0000,-10.1866,2.3526,1.000000,0.000000,1,60.000000
1270,269.9433,90.0000,-10.1866,2.4067,1.000000,0.000000,1,60.000000
1271,270.3495,91.0000,-10.1866,2.4618,1.000000,0.000000,1,60.000000
1272,270.7467,92.0000,-10.1866,2.5180,1.000000,0.000000,1,60.000000
1273,271.1350,93.0000,-10.1866,2.5750,1.000000,0.000000,1,60.000000
1274,271.5149,94.0000,-10.1866,2.6328,1.000000,0.000000,1,60.000000
1275,271.8864,95.0000,-10.1866,2.6913,1.000000,0.000000,1,60.000000
1276,272.2500,96.0000,-10.1866,2.7504,1.000000,0.000000,1,60.000000
1277,272.6059,97.0000,-10.1866,2.8099,1.000000,0.000000,1,60.000000
1278,272.9544,98.0000,-10.1866,2.8698,1.000000,0.000000,1,60.000000
1279,273.2957,99.0000,-10.1866,2.9299,1.000000,0.000000,1,60.000000
1280,273.6301,100.0000,-10.1866,2.9902,1.000000,0.000000,1,60.000000
1281,273.9579,101.0000,-10.1866,3.0504,1.000000,0.000000,1,100.000000
1282,274.2794,102.0000,-10.1866,3.1106,1.000000,0.000000,1,100.000000
1283,274.5948,103.0000,-10.1866,3.1706,1.000000,0.000000,1,100.000000
1284,274.9044,104.0000,-10.1866,3.2303,1.000000,0.000000,1,100.000000
1285,275.2084,105.0000,-10.1866,3.2895,1.000000,0.000000,1,100.000000
1286,275.5070,106.0000,-10.1866,3.3482,1.000000,0.000000,1,100.000000
1287,275.8006,107.0000,-10.1866,3.4062,1.000000,0.000000,1,100.000000
1288,276.0893,108.0000,-10.1866,3.4635,1.000000,0.000000,1,100.000000
1289,276.3734,109.0000,-10.1866,3.5200,1.000000,0.000000,1,100.000000
1290,276.6531,110.0000,-10.1866,3.5754,1.000000,0.000000,1,100.000000
1291,276.9286,111.0000,-10.1866,3.6299,1.000000,0.000000,1,100.000000
1292,277.2001,112.0000,-10.1866,3.6832,1.000000,0.000000,1,100.000000
1293,277.4678,113.0000,-10.1866,3.7352,1.000000,0.000000,1,100.000000
1294,277.7320,114.0000,-10.1866,3.7859,1.000000,0.000000,1,100.000000
1295,277.9927,115.0000,-10.1866,3.8352,1.000000,0.000000,1,100.000000
1296,278.2502,116.0000,-10.1866,3.8831,1.000000,0.000000,1,100.000000
1297,278.5047,117.0000,-10.1866,3.9293,1.000000,0.000000,1,100.000000
1298,278.7564,118.0000,-10.1866,3.9739,1.000000,0.000000,1,100.000000
1299,279.0053,119.0000,-10.1866,4.0169,1.000000,0.000000,1,100.000000
1300,279.2517,120.0000,-10.1866,4.0580,1.000000,0.000000,1,100.000000
1301,279.4958,121.0000,-10.1866,4.0974,1.000000,0.000000,1,100.000000
1302,279.7377,122.0000,-10.1866,4.1349,1.000000,0.000000,1,100.000000
1303,279.9774,123.0000,-10.1866,4.1704,1.000000,0.000000,1,100.000000
1304,280.2153,124.0000,-10.1866,4.2041,1.000000,0.000000,1,100.000000
1305,280.4514,125.0000,-10.1866,4.2357,1.000000,0.000000,1,100.000000
1306,280.6858,126.0000,-10.1866,4.2653,1.000000,0.000000,1,100.000000
1307,280.9188,127.0000,-10.1866,4.2929,1.000000,0.000000,1,100.000000
1308,281.1503,128.0000,-10.1866,4.3185,1.000000,0.000000,1,100.000000
1309,281.3806,129.0000,-10.1866,4.3420,1.000000,0.000000,1,100.000000
1310,281.6098,130.0000,-10.1866,4.3634,1.000000,0.000000,1,100.000000
1311,281.8380,131.0000,-10.1866,4.3827,1.000000,0.000000,1,100.000000
1312,282.0653,132.0000,-10.1866,4.3999,1.000000,0.000000,1,100.000000
1313,282.2918,133.0000,-10.1866,4.4151,1.000000,0.000000,1,100.000000
1314,282.5176,134.0000,-10.1866,4.4283,1.000000,0.000000,1,100.000000
1315,282.7428,135.0000,-10.1866,4.4394,1.000000,0.000000,1,100.000000
1316,282.9676,136.0000,-10.1866,4.4485,1.000000,0.000000,1,100.000000
1317,283.1921,137.0000,-10.1866,4.4556,1.000000,0.000000,1,100.000000
1318,283.4163,138.0000,-10.1866,4.4607,1.000000,0.000000,1,100.000000
1319,283.6403,139.0000,-10.1866,4.4640,1.000000,0.000000,1,100.000000
1320,283.8642,140.0000,-10.1866,4.4653,1.000000,0.000000,1,100.000000
1321,284.0882,141.0000,-10.1866,4.4649,1.000000,0.000000,1,100.000000
1322,284.3123,142.0000,-10.1866,4.4626,1.000000,0.000000,1,100.000000
1323,284.5366,143.0000,-10.1866,4.4586,1.000000,0.000000,1,100.000000
1324,284.7611,144.0000,-10.1866,4.4529,1.000000,0.000000,1,100.000000
1325,284.9861,145.0000,-10.1866,4.4456,1.000000,0.000000,1,100.000000
1326,285.2115,146.0000,-10.1866,4.4367,1.000000,0.000000,1,100.000000
1327,285.4374,147.0000,-10.1866,4.4263,1.000000,0.000000,1,100.000000
1328,285.6639,148.0000,-10.1866,4.4144,1.000000,0.000000,1,100.000000
1329,285.8911,149.0000,-10.1866,4.4012,1.000000,0.000000,1,100.000000
1330,286.1191,150.0000,-10.1866,4.3866,1.000000,0.000000,1,100.000000
1331,286.3479,151.0000,-10.1866,4.3708,1.000000,0.000000,1,100.000000
1332,286.5776,152.0000,-10.1866,4.3538,1.000000,0.000000,1,100.000000
1333,286.8082,153.0000,-10.1866,4.3356,1.000000,0.000000,1,100.000000
1334,287.0399,154.0000,-10.1866,4.3165,1.000000,0.000000,1,100.000000
1335,287.2727,155.0000,-10.1866,4.2963,1.000000,0.000000,1,100.000000
1336,287.5066,156.0000,-10.1866,4.2752,1.000000,0.000000,1,100.000000
1337,287.7417,157.0000,-10.1866,4.2533,1.000000,0.000000,1,100.000000
1338,287.9780,158.0000,-10.1866,4.2307,1.000000,0.000000,1,100.000000
1339,288.2157,159.0000,-10.1866,4.2073,1.000000,0.000000,1,100.000000
1340,288.4548,160.0000,-10.1866,4.1833,1.000000,0.000000,1,100.000000
1341,288.6952,161.0000,-10.1866,4.1587,1.000000,0.000000,1,100.000000
1342,288.9372,162.0000,-10.1866,4.1336,1.000000,0.000000,1,100.000000
